file_name,title,description,rows,columns,processed_path,diagnostics_path,table_path,created_at
baseline_complete_case_sample_by_shock.csv,Baseline complete-case sample by shock,Complete-case country counts for the final 5-variable POSet snapshots.,2,7,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Processed\Pre_POSet_EDA\baseline_complete_case_sample_by_shock.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Diagnostics\07_Pre_POSet_EDA_Checks\baseline_complete_case_sample_by_shock.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Outputs\Tables\Pre_POSet_EDA\baseline_complete_case_sample_by_shock.csv,2026-06-24 19:15:46
recommended_analysis_sample_by_shock.csv,Recommended analysis sample by shock,Country-level complete-case sample to use in the main POSet notebooks.,60,12,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Processed\Pre_POSet_EDA\recommended_analysis_sample_by_shock.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Diagnostics\07_Pre_POSet_EDA_Checks\recommended_analysis_sample_by_shock.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Outputs\Tables\Pre_POSet_EDA\recommended_analysis_sample_by_shock.csv,2026-06-24 19:15:46
candidate_variable_scorecard.csv,Candidate variable scorecard,Final 5-variable scorecard with coverage and redundancy checks.,5,10,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Processed\Pre_POSet_EDA\candidate_variable_scorecard.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Diagnostics\07_Pre_POSet_EDA_Checks\candidate_variable_scorecard.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Outputs\Tables\Pre_POSet_EDA\candidate_variable_scorecard.csv,2026-06-24 19:15:46
final5_correlation_matrix_shock_2007.csv,Final 5 correlation matrix shock 2007,Wide correlation matrix for final 5 score variables in shock 2007.,5,6,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Processed\Pre_POSet_EDA\final5_correlation_matrix_shock_2007.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Diagnostics\07_Pre_POSet_EDA_Checks\final5_correlation_matrix_shock_2007.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Outputs\Tables\Pre_POSet_EDA\final5_correlation_matrix_shock_2007.csv,2026-06-24 19:15:46
final5_correlation_matrix_shock_2019.csv,Final 5 correlation matrix shock 2019,Wide correlation matrix for final 5 score variables in shock 2019.,5,6,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Processed\Pre_POSet_EDA\final5_correlation_matrix_shock_2019.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Diagnostics\07_Pre_POSet_EDA_Checks\final5_correlation_matrix_shock_2019.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Outputs\Tables\Pre_POSet_EDA\final5_correlation_matrix_shock_2019.csv,2026-06-24 19:15:46
final5_correlation_matrix_long.csv,Final 5 correlation matrix long,Long-format correlation matrix for final 5 score variables by shock.,50,5,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Processed\Pre_POSet_EDA\final5_correlation_matrix_long.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Diagnostics\07_Pre_POSet_EDA_Checks\final5_correlation_matrix_long.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Outputs\Tables\Pre_POSet_EDA\final5_correlation_matrix_long.csv,2026-06-24 19:15:46
candidate_variable_redundancy_pairs.csv,Candidate variable redundancy pairs,Pairwise correlation/redundancy check for the final 5 score variables.,20,7,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Processed\Pre_POSet_EDA\candidate_variable_redundancy_pairs.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Diagnostics\07_Pre_POSet_EDA_Checks\candidate_variable_redundancy_pairs.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Outputs\Tables\Pre_POSet_EDA\candidate_variable_redundancy_pairs.csv,2026-06-24 19:15:46
discretization_level_diagnostic.csv,Discretization level diagnostic,"Compares 3, 4, and 5 ordinal levels before final POSet profiling.",6,10,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Processed\Pre_POSet_EDA\discretization_level_diagnostic.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Diagnostics\07_Pre_POSet_EDA_Checks\discretization_level_diagnostic.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Outputs\Tables\Pre_POSet_EDA\discretization_level_diagnostic.csv,2026-06-24 19:15:46
profile_discretization_detail.csv,Profile discretization detail,"Country-level ordinal profile codes for 3, 4, and 5 levels.",180,30,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Processed\Pre_POSet_EDA\profile_discretization_detail.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Diagnostics\07_Pre_POSet_EDA_Checks\profile_discretization_detail.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Outputs\Tables\Pre_POSet_EDA\profile_discretization_detail.csv,2026-06-24 19:15:46
main_profile_discretization_5levels.csv,Main profile discretization 5 levels,Country-level 5-level ordinal profiles for the final main POSet profile construction.,60,30,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Processed\Pre_POSet_EDA\main_profile_discretization_5levels.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Data\Diagnostics\07_Pre_POSet_EDA_Checks\main_profile_discretization_5levels.csv,D:\Milano Bicocca\Course Materials\1st Year\02 - Data Science Lab - 2526-1-FDS02Q003\03 Projects\Index\Notebooks\Run_24\Outputs\Tables\Pre_POSet_EDA\main_profile_discretization_5levels.csv,2026-06-24 19:15:46
